# modified from https://gist.github.com/thriveth/8560036
0.214844	0.492188	0.718750
0.996094	0.496094	0.000000
0.300781	0.683594	0.289063
0.964844	0.503906	0.746094
0.648438	0.335938	0.156250
0.593750	0.304688	0.636719
0.597656	0.597656	0.597656
0.890625	0.101563	0.109375
0.867188	0.867188	0.000000
