0.097656	0.152344	0.269531
0.148438	0.273438	0.406250
0.199219	0.394531	0.539063
0.250000	0.503906	0.746094
0.300781	0.613281	0.875000
0.574219	0.781250	0.925781
0.710938	0.867188	0.953125
0.843750	0.949219	0.976563
0.964844	0.855469	0.746094
0.968750	0.769531	0.460938
0.976563	0.664063	0.226563
0.964844	0.570313	0.148438
0.875000	0.429688	0.113281
0.781250	0.347656	0.078125
0.593750	0.000000	0.007813
0.458824	0.058824	0.066667
