0.976563	0.910156	0.816406
0.964844	0.855469	0.707031
0.968750	0.812500	0.585938
0.968750	0.769531	0.460938
0.972656	0.718750	0.343750
0.976563	0.664063	0.226563
0.972656	0.617188	0.187500
0.964844	0.570313	0.148438
0.921875	0.500000	0.132813
0.851563	0.394531	0.105469
0.781250	0.285156	0.078125
0.734375	0.214844	0.062500
0.687500	0.144531	0.042969
0.593750	0.000000	0.007813
0.507813	0.066406	0.074219
0.458824	0.058824	0.066667
