,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
349,-2.5434792,-3.5648406,-3.1523943,-3.2934308,-3.1876743,-2.7587354,-2.7840316,-2.9885948,-3.626752,-3.9957285,-3.7952304,-2.8601825,-3.0706644,-2.7953923,-1.950252,-1.6790032,-2.675724,-0.4663527,-1.156354,-0.3494501,-0.024044514,-0.019520521,-0.039944053,-0.73079467
348,-2.3173392,-0.9125054,-2.2530675,-0.96698403,-1.5997529,-1.5717983,-1.5622854,-2.1033287,-2.0324469,-2.2311807,-1.9679785,-1.9983172,-1.9852817,-1.9062221,-1.648593,-2.3112118,-1.9396722,-2.3222387,-1.898241,-2.7618468,-2.1994443,-2.4143815,-2.0599036,-2.8817205
347,-1.9106567,-1.925534,-1.2554407,-2.0217597,-2.0643353,0.015747547,-0.0498116,-0.03644824,0.29218197,0.18823147,-0.08547902,-0.3040433,-0.4361391,-0.70320964,-1.0098815,-0.96921325,-0.6101787,-1.5153766,-2.2866964,-1.2240767,-1.4776468,-2.3095012,-2.5576115,-2.5904596
346,-1.5097082,-1.808083,-1.4635801,-1.5060067,-1.7035186,-1.8481433,-1.7799139,-1.5467465,-1.3560891,-1.2243807,-0.9661615,-1.2616694,-0.49328804,-0.20897985,-1.0100186,-0.26785135,-1.2415469,-1.4876842,-1.8485546,-2.1224678,-1.6880095,-1.3448954,-1.0691941,-1.3663948
345,0.36643147,-0.40445924,-0.32957196,-0.39339662,-0.65760016,-0.28331876,-0.054830313,-0.69532394,0.22532344,0.18975139,0.20263791,-0.16819835,-0.023794174,-0.07458925,0.063842535,-0.42145848,0.17222762,-0.23236275,-1.1775792,-0.41940212,-0.105559826,-1.5749216,-1.1591613,-1.1469364
344,1.238966,0.9810507,1.5236497,2.6890278,1.4294744,1.227498,1.6450763,1.6456008,1.5606165,1.2637913,1.255244,1.2847185,1.4898002,1.7079353,1.9402683,1.8951237,1.0173857,1.1141837,0.5557239,1.1001587,0.41382313,0.4588306,0.59257746,0.44950843
343,3.7254632,3.2194436,1.9903123,2.5834024,2.595228,2.777177,2.4104476,2.7121603,3.0172765,3.1172395,3.2954812,3.3008218,3.3530414,3.433597,3.3205032,3.0035496,3.7422597,2.4095953,2.392286,3.02549,1.6093731,2.3232043,1.8497884,1.6165614
342,2.177155,1.6784549,2.0627558,1.8997252,2.025336,2.6231945,3.0137777,2.544725,2.5741875,3.0246437,3.4127057,3.205949,3.423369,4.1279316,3.2890797,4.5672235,4.195249,3.561741,5.0187883,4.3573856,3.8026989,4.0225925,4.447186,3.9107203
341,1.3196886,0.060498714,0.6215811,1.4000654,1.8343508,2.5389433,2.2043765,2.1787882,1.1254132,1.1569083,1.8764853,2.0444214,0.7192433,1.4425337,2.1262288,1.8712521,2.1909475,1.9997835,2.252388,2.669382,2.1289349,2.4867058,1.6806364,2.1213412
340,0.99465847,0.18658042,0.5150378,0.17012954,0.012379885,0.77754855,0.52025914,0.9881556,1.0644376,0.23044944,0.22634864,0.3395021,0.04300475,0.533396,1.2411594,1.7531216,0.80421567,0.5975485,2.1654844,1.8648684,1.642698,2.2784352,2.6381226,2.1152616
