,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
366,0.2084961,0.9025879,0.5099182,1.0248108,0.9566345,0.9052429,1.1408997,0.8757324,1.3004761,1.5255737,1.3808289,0.9642334,0.69107056,1.1297913,0.9949951,1.179718,1.5862122,1.2803345,1.4815369,0.87594604,0.8902588,1.0268555,0.4076538,0.8547058
365,1.2505188,1.2414551,1.1873474,1.1773071,1.3310547,1.3304749,1.1704102,1.0567017,1.3681641,0.8413086,1.3149414,0.79208374,1.0732727,0.9209595,1.1226196,1.1531067,1.0495911,1.4153748,1.434967,1.5659485,2.3303223,2.1670837,2.2109985,1.8401794
364,1.5594482,1.6163025,1.3730164,1.3878174,1.0251465,1.0176086,1.1181641,1.2557678,1.2397766,1.1821289,1.4162598,1.370758,1.3074951,1.2154236,1.4398499,1.2998047,1.3608093,1.507721,1.5332642,1.4992065,1.3370667,1.2142334,1.1991577,1.46344
363,1.4546509,1.4882202,1.3051758,1.331604,1.1705017,1.3462219,1.2599487,0.9980774,1.0591736,1.125946,1.0625,1.6114197,1.2880859,1.5576172,1.0569763,1.0394287,1.1052246,1.1641846,1.0007935,1.2125854,1.8844604,1.7149048,1.6029663,1.703949
362,1.4279175,1.2757263,1.3219299,1.4663696,1.3009949,1.0610352,1.2993469,1.2015076,1.1626892,1.0960083,0.98861694,0.93911743,1.0534973,0.9477234,1.2548828,1.4611816,1.657898,1.3300781,1.4883118,1.7872009,1.354126,1.3723755,1.2569275,1.2516785
361,1.4185791,1.1283875,1.0203857,1.0489502,1.0370483,0.8472595,0.84539795,0.9352722,1.6080933,0.92245483,1.1179504,1.3747559,1.3734741,1.4832458,1.6184387,1.3146973,1.2024536,1.2823181,1.4490662,1.8511047,1.300293,1.3297119,1.3091431,1.7232056
360,0.98321533,0.88272095,0.9761658,1.1678772,1.1256104,1.0441284,1.13974,1.2336121,1.4405212,1.2710876,1.2836914,1.453125,1.3796387,1.1697693,1.6239624,1.5874939,1.4745789,1.6237183,1.4861145,1.1603088,1.2906799,1.1751099,1.0226746,1.3908997
359,0.56729126,1.070221,0.7250366,1.0358887,0.8595276,0.69091797,0.5343628,0.8484497,0.7653198,1.4234314,0.95358276,1.0329895,0.9998169,1.0488281,1.1003113,0.8554077,0.8804321,0.9510498,1.2025757,0.89349365,1.127533,0.74819946,0.47946167,0.9224243
358,1.2328796,1.330658,1.2426758,1.5713196,1.6227417,1.4894409,1.1639099,1.4301147,1.3053589,1.269928,1.5148621,1.1603699,1.3124084,1.2002869,1.5007935,1.3258057,1.2149048,1.189148,1.0307007,0.99560547,0.42474365,0.941803,1.0888062,1.1573792
357,1.6047363,1.3148804,0.96536255,0.97869873,1.0518799,0.8609314,1.2816162,1.1784363,1.1531372,1.51474,1.3626404,1.2539978,1.132721,1.2879028,1.3539124,1.5987244,1.6723938,1.4615784,1.7130432,1.6698608,1.7945251,1.3557434,1.3500366,1.3790588
356,1.398407,1.1315002,1.0971985,0.9906616,0.9043274,0.8670044,0.90530396,0.71395874,0.7110596,0.6128235,0.5188904,0.523407,0.57385254,0.83947754,0.68914795,0.1305542,0.33590698,0.7005615,0.9947815,1.3111267,1.5333862,1.5006409,1.8358154,1.5704346
355,1.6099243,1.0120544,0.99050903,0.6207886,0.9740906,1.0750122,0.97109985,0.94485474,0.8760681,0.76608276,0.7174072,0.5487976,0.5138855,0.5548096,0.36035156,0.5079956,0.536499,0.84365845,1.231842,1.7919617,1.9940796,1.8862915,2.0714417,1.7728271
354,1.4710388,1.095459,0.99713135,0.8572998,0.43948364,0.73254395,0.66171265,0.5523987,0.4581604,0.5216675,0.4807129,0.57717896,0.082611084,0.21807861,0.19689941,0.5690613,0.68011475,0.96102905,1.2582397,0.92767334,0.9403076,1.1499939,1.3945618,1.6243896
353,0.92892456,0.8975525,0.7156677,0.7322998,0.65319824,0.79644775,0.9878235,0.7902527,0.7980957,0.40359497,0.58291626,0.6179199,0.5064087,1.0123901,0.98394775,0.96325684,0.8444214,0.98550415,1.1851196,1.1272888,1.429596,1.4362488,1.7802734,1.4112549
352,1.1559143,1.0602112,1.0077515,1.0353699,0.8887024,0.6585083,0.879364,0.9012451,0.92337036,0.9569092,0.8041687,0.6826477,0.95269775,0.8468628,0.5475769,0.8595886,0.65023804,0.69311523,0.7495117,1.0227051,1.0577393,0.98306274,1.1114502,0.9873047
351,1.166687,0.92193604,0.88494873,1.1365051,1.2323303,0.92123413,0.67214966,0.9343262,1.0169983,0.881958,0.6696167,0.8847046,0.76412964,0.8676758,0.7480774,0.63531494,0.839386,0.9524536,1.27771,1.2978821,1.4812012,1.357544,1.3857117,1.1697388
350,1.2056274,1.4226379,1.5508118,1.7524719,1.6755981,1.5881042,1.9865417,1.8387451,1.3437195,1.3387756,1.367981,1.6714783,1.5334473,1.864685,1.558197,1.7033081,1.7695618,1.604187,1.6948853,1.4639893,1.4915771,1.4094849,1.3282166,1.1794434
349,0.87667847,1.3478088,1.8887634,1.8446045,1.5802307,1.5293274,1.6532593,2.1090698,1.3106384,1.6998291,1.4662476,1.4493103,1.5905762,1.6324768,1.5761719,1.4397583,1.4697571,1.2970581,0.9104004,0.7227173,0.9475403,1.2226868,1.258728,1.1088562
348,0.88494873,0.7680969,1.1630859,1.092041,1.0144958,1.0645447,1.1762085,1.2902222,1.5227661,1.302002,1.2588806,1.1692505,1.1897583,1.1146545,0.8201294,1.0010376,1.3447571,1.0550537,1.3348999,0.8048096,0.59588623,0.649353,0.5757141,0.8106079
347,0.96917725,1.1202393,0.72836304,0.8121033,1.2832336,1.0113525,0.92819214,0.7785034,1.0412292,1.0315552,0.8951721,0.8031311,1.1518555,1.0555725,0.6990967,1.1156921,0.91967773,0.9180298,1.078186,1.2593079,1.3863525,1.3228455,1.0752869,0.84072876
346,1.2400818,1.0805664,1.2044067,1.447998,1.635498,1.4216919,1.4482422,1.2008972,1.0659485,0.8409729,0.65560913,0.55648804,0.4475708,0.8814392,0.5553589,0.49951172,0.5258789,0.8494568,0.6781616,0.87164307,1.1726074,1.3884277,1.4069214,1.0210266
345,0.921051,1.3158875,1.5900574,1.6418762,1.8005371,1.7981567,1.8205566,1.7294922,1.7107544,1.7593384,1.7012634,1.7831421,1.5773926,1.651825,1.8671875,1.1697083,1.3055725,1.0880432,0.99035645,1.2141724,1.1760254,1.236908,1.2477112,1.2111206
344,1.4907227,1.6184998,1.561554,1.6182861,1.5794067,1.7096863,1.8011475,1.8718872,1.8486633,2.2833557,2.1811829,2.1009827,1.9501648,2.1523438,1.8643494,1.9208984,1.7792664,1.341095,1.0855713,1.4337463,1.1730957,1.1482849,0.7741394,0.67141724
343,1.3352356,1.8915405,2.0942078,2.2589111,1.8713684,2.329071,2.3189087,1.9679871,2.0022888,2.082306,1.7510376,2.1645508,1.9071655,2.2125854,1.9104614,2.0289612,1.4398193,1.5047302,1.3907776,1.1044312,1.1049805,1.2271423,1.1841431,1.2650146
342,1.6609802,2.272766,2.0789795,2.2061462,2.0527039,2.118744,2.0401,2.0679932,1.8662415,2.020172,2.21109,2.2402039,2.0287476,2.1177063,2.3277893,2.4102173,2.0775452,1.72052,1.1085815,0.9585571,0.83102417,0.8560486,0.9944153,0.80877686
