,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
366,-4.7507706,-3.3750296,-0.9794235,-1.3099015,-2.206117,-1.4330208,-0.2318263,-1.1064351,-0.6655693,-1.2010753,-0.55565834,0.12857318,1.6614616,0.8437991,-1.2316644,0.27753115,-2.5590599,-1.329279,-2.104801,-1.2569845,-4.0222588,-5.522209,-7.4472246,-4.3951454
365,0.724864,0.44134855,1.0699868,2.1528482,1.6402721,0.30459166,0.47245026,0.5464196,-0.02797246,-0.15320778,0.3030777,0.68481565,-0.7007003,-0.67655444,0.7859349,-0.76314807,-0.1124382,-0.4179299,-1.9111812,-2.6003718,-4.0255904,-2.3464382,-1.0494769,-0.3412664
364,-2.3393571,-1.3906896,-2.0667791,-2.1421552,-0.059092045,0.48831105,0.28972626,0.7147491,0.6411016,1.1964917,0.37049055,0.58535933,-0.0037431717,0.11488795,0.5909085,0.70358515,0.87308884,0.34646988,0.7075012,-0.43810606,0.31472445,0.3618002,-0.65161586,-0.076675415
363,-2.1111012,-1.3532639,0.45259,-0.6295383,-0.59782267,0.0037670135,-1.4163613,-0.09115934,-0.5612612,-0.17339587,-1.9455433,-2.6816547,-1.3361633,-1.1533082,0.9173572,0.44674277,-0.39665103,1.5280724,1.1821508,0.2519548,-0.38125515,0.058192015,-2.5101304,-0.061666965
362,-1.6595721,-2.080989,-0.43976903,0.682354,1.3769627,0.5981624,0.31734705,0.26670694,-0.82077384,-1.6933441,-0.8598387,-1.3140678,-1.0851085,1.8646061,1.0825336,1.5240669,-1.2922585,-0.26040077,-4.0214834,-2.9099822,-1.3504386,-1.6718209,-0.25439858,-2.2294998
361,-0.78974366,-2.2582293,-0.11498928,-0.76068044,1.0084927,0.006008148,-1.0594428,-0.5291343,-0.3455639,-0.034952164,-0.46690106,-0.7253587,-0.4891932,0.14358163,-0.114262104,0.008803606,1.0977447,0.28731823,-0.8841634,-0.83551407,-0.5466759,-1.7712057,-0.07298589,0.08344054
360,-1.6235173,-2.08323,-2.4341822,-2.137661,-1.6729653,-0.82042813,-0.42980313,0.7068455,0.94531775,-0.540179,0.22053719,0.50979257,0.2267003,0.71069,0.45277476,-0.15799403,-0.88939667,-1.6950488,-0.48902035,-0.54816604,0.028938055,-1.0652363,-0.5272746,-2.0406008
359,-1.0010064,-3.0866146,-2.973169,-3.1181335,-3.7480056,-2.9582798,-1.8733323,-0.96787214,-1.3481915,-1.5812516,-2.1682858,-2.1907508,-1.9800186,-2.7691007,-2.3731887,-1.0537088,-1.1313617,-1.5476823,-2.233988,-2.6572824,-1.4803052,-2.151847,-1.9494653,-1.9633055
358,-3.3737302,-3.2671332,-3.8378417,-4.9551964,-5.431175,-6.195867,-5.800563,-5.378163,-5.4094195,-6.445092,-4.8624096,-5.2135587,-3.8776398,-3.8216174,-4.7389746,-4.435462,-4.7395706,-3.0173779,-0.7171273,-1.6931355,-4.0933075,-2.5179625,-2.225715,-2.0713449
357,-6.7419825,-5.3340197,-6.3443184,-5.2164373,-4.952371,-5.8321476,-4.3663206,-3.951627,-3.889209,-3.5923302,-3.022766,-3.7977278,-4.1302977,-2.9630601,-5.6937876,-3.8327396,-2.3401797,-5.127108,-3.869015,-2.499491,-2.3794591,-1.1629283,-1.4126122,-1.3967097
356,-3.497523,-2.8855085,-4.285079,-2.5153756,-4.0645895,-3.9735794,-3.988421,-3.23686,-3.3209622,-2.509153,-1.743412,-1.1797607,-1.7128527,-0.44350624,0.16269684,-1.0097861,-2.5179684,-3.6340177,-5.3934693,-6.1996818,-6.8736196,-8.410531,-7.5075507,-7.577306
