,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
366,1.4606323,1.1727295,1.341919,1.4067383,1.5447388,1.3580627,1.3967285,1.3759766,1.385498,1.373291,1.2550659,1.0798035,0.9921875,0.82733154,0.77667236,0.7693176,0.8598633,1.1534424,1.6619263,1.0744934,1.1824036,1.125946,1.1843567,1.1724548
365,1.6429749,1.5685425,1.4772034,1.4862366,1.4087219,1.4253845,1.4528809,1.475708,1.4450684,1.4170532,1.3918457,1.5811462,1.5472412,1.6524658,1.6268005,1.4572449,1.6939087,1.6892395,1.7453003,2.064209,2.0599365,2.0611877,2.192749,1.9943237
364,1.5786743,1.5495911,1.5030823,1.439331,1.4960938,1.5545654,1.5958862,1.7771912,1.8640747,1.3182678,1.2678528,1.3103027,1.1656494,1.1048889,1.2535706,1.2345276,1.207428,1.3369141,1.2835999,1.6180115,1.662384,1.6450195,1.5083313,1.5732422
363,1.4949951,1.4404602,1.5054016,1.410492,1.5150757,1.6217957,1.5532227,1.3942261,1.6221008,1.6249695,1.5760193,1.5720825,1.4954834,1.4592285,1.5180054,1.4623108,1.4535217,1.4041138,1.361206,1.4776306,1.4151611,1.493927,1.4889832,1.5664062
362,1.2060852,1.3287964,1.5734253,1.6625061,1.3952942,1.5265198,1.5112305,1.4532471,1.5151367,1.3689575,1.4604492,1.3801575,1.4056396,1.427948,1.3946228,1.4283752,1.2660828,1.3974304,1.283081,1.1286316,1.3762817,1.2870789,1.3056335,1.453125
361,0.6756592,0.8718567,0.75372314,0.8312988,0.9060974,0.93310547,0.98742676,0.9333496,1.0854187,0.860199,1.1379395,1.2389832,1.1770935,1.0238037,1.1522217,1.1069946,1.2194519,1.0263672,0.9324951,1.1065063,1.358551,0.97940063,1.0532837,0.85272217
360,0.75997925,0.87698364,1.005188,0.94091797,0.9715576,1.0970459,0.92160034,1.1743774,1.3292847,1.2709045,1.2719116,1.2129517,1.3084412,1.2214355,1.2167053,1.1423035,0.9408264,1.0974426,1.0282593,1.0126648,0.86743164,0.9760132,0.5538025,0.5880432
359,0.9153137,0.83303833,0.88394165,0.9013672,1.0142212,0.8796997,0.8753052,1.0899353,1.2021484,1.2927246,1.1906433,1.1395264,1.0764465,1.0474243,1.0609131,1.316864,0.7741394,1.054596,0.95617676,0.8094177,1.0720825,0.8382263,0.8713074,0.7967529
358,1.1593933,1.0162659,1.1443787,1.1481934,1.131958,1.3448181,1.4215698,1.1970215,1.3647156,1.2618408,1.2564392,1.185669,1.1665039,1.2853699,1.1178284,1.0499268,1.158081,0.9550476,0.5950012,1.0111694,0.84490967,0.71203613,0.8394165,0.9446106
357,1.0296326,0.97457886,1.1894226,0.8355408,1.0766907,1.5132141,1.3883972,1.2329102,1.0975342,1.0739746,0.9777832,0.95132446,0.7473755,0.7199402,0.7782593,0.7866821,0.7701721,0.98864746,0.8760681,0.92193604,1.2001038,1.1358032,0.95965576,1.05896
356,1.476471,1.2148132,1.0817566,1.3144226,1.4598389,0.9732361,1.2871399,1.1665344,0.9908142,1.3865051,1.3096008,1.0403748,1.1886597,1.1810913,1.1853333,1.1627502,1.0074158,1.1706238,1.1231079,0.93237305,0.9220581,1.0934448,1.1987,1.1849365
355,1.5533752,1.4314575,1.6496887,1.5493469,1.5331421,1.5027771,1.5344238,1.7095337,1.6333618,1.6698303,1.5835571,1.4236755,1.4100952,1.4291687,1.4198914,1.4994202,1.4328003,1.4774475,1.5444946,1.4234314,1.5648499,1.4684143,1.5082092,1.5691223
354,1.2151489,1.131897,1.0787048,1.058197,1.07901,0.976532,1.1463623,1.0755005,1.1226807,1.0421753,1.1595459,1.0117493,1.0436401,1.0509644,1.0812378,0.9416809,1.1080017,1.2744141,1.553009,1.7639465,1.6308899,1.6157532,1.6360474,1.6428223
353,1.1257629,1.2249756,1.30719,1.2600708,1.1565552,1.2052002,1.3350525,1.329956,1.326355,1.2683105,1.2239685,1.3680725,1.328064,1.3164062,1.15979,1.0103455,1.0293579,1.024353,0.8778076,1.2576599,1.2358093,1.2514648,1.0491638,1.5541687
352,1.1583862,1.2192383,1.2271118,1.2283936,1.3238525,1.3742981,1.1893005,1.3256226,1.1394043,1.1582947,1.2232056,1.1134949,1.2019348,1.2151794,1.2030029,1.2150269,1.2093811,1.000885,1.151062,1.2606506,1.226593,1.0974121,1.0856018,1.0957031
351,1.3770752,1.454834,1.6385193,1.6036987,1.6308594,1.623291,1.5628357,1.4979553,1.5245667,1.492157,1.4380493,1.473999,1.5057983,1.55896,1.5307922,1.5361633,1.3767395,1.366272,1.6375732,1.2438965,1.1896667,1.0863037,1.1809692,1.1922607
350,1.336853,1.2489014,1.3138428,1.3785095,1.3565979,1.3170776,1.3692627,1.2038879,1.5701294,1.5400391,1.5149841,1.4528198,1.6949158,1.7224731,1.6188354,1.6525879,1.5662842,1.6417236,1.6787109,1.823822,1.8495789,1.7913513,1.7841187,1.5153503
349,1.3753967,1.4249573,1.4223938,1.4907227,1.470398,1.3066406,1.3519287,1.45047,1.3299255,1.2722778,1.2929077,1.3968201,1.3753967,1.3310242,1.3701782,1.4734802,1.3207092,1.2025757,1.3875122,1.2905884,1.252655,1.1634216,1.1225891,1.215271
348,1.7336731,1.6066284,1.2279968,1.3488464,1.3568726,1.4199524,1.4126892,1.409668,1.4402161,1.3859863,1.3388977,1.5420837,1.4260864,1.3876038,1.3712463,1.3807983,1.2645264,1.310669,1.3628845,1.4386902,1.3892212,1.5280151,1.5475464,1.5588684
347,1.3936462,1.3087158,1.3906555,1.3365479,1.3811035,1.2857971,1.3250122,1.428772,1.2928162,1.2921143,1.3297119,1.223999,1.1177673,1.011383,1.2018433,1.2988892,1.2930908,1.4376526,1.2424316,1.4081116,1.4544678,1.6000977,1.59552,1.3420105
346,1.3256836,1.3573608,1.4188538,1.4463196,1.43396,1.5211487,1.4715576,1.4770813,1.501709,1.5049744,1.5163879,1.409668,1.4730225,1.4429016,1.4483032,1.3579407,1.5426636,1.5556946,1.5524902,1.6412354,1.3902283,1.4129944,1.2116394,1.2861938
345,1.6739502,1.6997375,1.7576904,1.7654724,1.5177307,1.6337891,1.6046143,1.5859375,1.6139221,1.515686,1.6674805,1.6052551,1.586731,1.565033,1.5569763,1.5385132,1.6203613,1.5818176,1.6836548,1.5230408,1.3506775,1.3403625,1.2508545,1.2350464
344,1.6880188,1.962677,1.8356018,1.8882751,1.8211975,1.6846008,1.7926025,1.7427979,1.9505615,1.9807739,1.6819153,1.6700745,1.8776855,1.7192383,1.6575928,1.7247925,1.6122742,1.9048462,1.8028259,1.8754883,1.7511902,1.920227,1.7764587,1.6717224
343,1.5429993,1.7742615,1.7827454,1.8487549,1.8567505,2.003357,2.1119995,1.9407959,2.187683,1.9501648,2.0647583,2.1338196,2.1602478,2.166626,2.171173,1.977478,1.9329224,2.0373535,1.9863586,1.8318481,1.7755432,1.9351501,1.7384338,1.8702393
342,1.6295166,1.72052,1.7707825,1.7598267,1.7369385,1.8247375,1.7982178,1.9717407,1.8932495,2.1265259,1.9819031,2.23349,2.2353516,2.0297852,2.0642395,2.136322,1.9745178,1.9650879,1.7111816,1.8365173,1.9623413,1.8340454,1.7715759,1.6274719
341,1.6992798,1.7668152,1.8067627,1.7475891,1.7475281,1.7628784,1.6400146,1.6878357,1.6591797,1.6126099,1.6585693,1.6059265,1.7324829,1.8040161,1.7276001,1.6845398,1.730072,1.6802368,1.8215027,1.9778748,1.7655029,1.6880188,1.871582,1.4489441
340,1.4284058,1.5923462,1.5119629,1.6646423,1.7739868,1.889801,1.884491,1.906311,1.9595947,1.9419861,1.8155518,1.6164246,1.7879333,1.8178711,1.9112244,1.8174744,1.684967,1.5501099,1.8881226,1.9005127,2.087555,2.203308,2.1868286,1.8158875
339,1.6815796,1.8100891,1.697876,1.5423279,1.7467346,1.7350464,1.6239319,1.7171631,1.7255249,1.588501,1.3961792,1.5255737,1.5724182,1.5394287,1.5138855,1.5860596,1.7799072,1.8597107,1.84021,1.8208008,1.5966187,1.5941467,1.6400452,1.5931396
338,1.6714783,1.7583618,1.6012573,1.4285278,1.5600586,1.4551086,1.4167175,1.5641174,1.5597229,1.6461487,1.4470825,1.6038513,1.5397339,1.5512695,1.5389099,1.41922,1.5438843,1.9866028,1.8049622,1.863617,1.8479614,1.8359375,1.7622681,1.871521
337,1.6194763,1.4539795,1.4620056,1.2562866,1.4224854,1.2711182,1.2207031,1.2692261,1.3006592,1.2503052,1.3498535,1.3792725,1.3968201,1.6181946,1.2069702,1.2903137,1.4761963,1.4104614,1.4261475,1.5593567,1.6505432,1.7378845,1.6966248,1.657074
336,1.1077576,1.3564148,1.4931335,1.4369812,1.5309448,1.4735413,1.3753662,1.4662781,1.4260254,1.4290161,1.5245361,1.4815369,1.4543457,1.4464417,1.4820251,1.4750061,1.4311829,1.4674377,1.4747925,1.5950317,1.6820679,1.6205139,1.5183105,1.4251404
335,1.5753479,1.7443237,1.7115173,1.9713135,1.9735718,1.8531799,2.0653687,2.01651,1.754242,1.9741211,2.025238,1.7998657,1.8345642,1.792633,1.6753235,1.5434875,1.2901306,1.3559265,1.4150391,1.0999756,1.4203186,1.2392578,1.1836548,1.0792847
334,1.7710876,1.7275696,1.9272156,1.7243042,1.9275513,1.8535767,2.130066,2.2286072,2.123993,2.0645142,2.2494202,2.3323975,2.076294,2.1429749,1.9631348,2.065277,2.0552063,1.8924866,1.9401245,1.7520752,1.3936462,1.8103027,1.7019043,1.6483154
333,1.5482788,1.6251221,1.5606384,1.5750427,1.609436,1.7789307,1.7487793,1.9103394,1.9471741,1.5677185,1.6632385,1.6835632,1.7332153,1.9360352,1.8112793,1.7681885,1.8960266,1.8932495,1.8862305,1.9398193,1.6074524,1.8365784,1.6621704,1.6298218
332,1.5862122,1.8643799,1.7940063,1.6948242,1.7325745,1.5427856,1.5198975,1.5966187,1.5979004,1.6255188,1.5228271,1.558136,1.5657043,1.6664734,1.4673462,1.7400208,1.6933594,1.6848145,1.6163025,1.5272217,1.5144653,1.6117859,1.6648865,1.5973206
331,1.652832,1.629242,1.4583435,1.6913452,1.710968,1.7702942,1.7006836,1.7271118,1.7368469,1.7270813,1.7742615,1.6781921,1.893219,1.7744446,1.7557983,1.6565247,1.651062,1.5679626,1.5537415,1.7897644,1.6670227,1.5371704,1.4425354,1.4083557
