time,NorESM2-MM_r1i1p1f1_ssp585,NorESM2-MM_r1i1p1f1_ssp370,NorESM2-MM_r1i1p1f1_ssp245,NorESM2-MM_r2i1p1f1_ssp245,CESM2_r10i1p1f1_ssp585,CESM2_r10i1p1f1_ssp370,CESM2_r10i1p1f1_ssp245,CESM2_r11i1p1f1_ssp585,CESM2_r11i1p1f1_ssp370,CESM2_r11i1p1f1_ssp245,CESM2_r4i1p1f1_ssp585,CESM2_r4i1p1f1_ssp370,CESM2_r4i1p1f1_ssp245,CESM2-LENS_r10i1181p1f1_ssp370,CESM2-LENS_r1i1001p1f1_ssp370,CESM2-LENS_r2i1021p1f1_ssp370,CESM2-LENS_r3i1041p1f1_ssp370,CESM2-LENS_r4i1061p1f1_ssp370,CESM2-LENS_r5i1081p1f1_ssp370,CESM2-LENS_r6i1101p1f1_ssp370,CESM2-LENS_r7i1121p1f1_ssp370,CESM2-LENS_r8i1141p1f1_ssp370,CESM2-LENS_r9i1161p1f1_ssp370
1867-11-16 00:00:00,0.06154476961975064,0.06154476961975064,0.06154476961975064,0.008531375360162012,-0.02589892395831844,-0.02589892395831844,-0.02589892395831844,-0.07744773732488071,-0.07744773732488071,-0.07744773732488071,0.06675504997791962,0.06675504997791962,0.06675504997791962,0.05682712210496466,0.013708531756815271,0.020191037271423084,0.0487129685625618,0.03581827841019347,0.11695291440321895,0.05310307519019849,0.0010225632708606251,0.0541325672578336,-0.03816883379997383
1867-12-16 12:00:00,0.061795645028101136,0.061795645028101136,0.061795645028101136,0.008620747604215495,-0.024058492543608877,-0.024058492543608877,-0.024058492543608877,-0.07505505164502585,-0.07505505164502585,-0.07505505164502585,0.06769071337424962,0.06769071337424962,0.06769071337424962,0.05904250226768326,0.01405051086554631,0.020885026842460044,0.048395073814349605,0.03509931531836088,0.11673000703995223,0.0527524872296875,0.002643467640099336,0.056313526174504365,-0.037021069351879037
1868-01-16 12:00:00,0.0630404694895321,0.0630404694895321,0.0630404694895321,0.008111876616819558,-0.021841791423429412,-0.021841791423429412,-0.021841791423429412,-0.0721309845381107,-0.0721309845381107,-0.0721309845381107,0.07064561293168434,0.07064561293168434,0.07064561293168434,0.05967958436516791,0.015394074063171578,0.021762762891601048,0.04736526492383035,0.03441173075887605,0.1173882170922172,0.0538756957532847,0.004804299032217092,0.057703680404335246,-0.035097821829216495
1868-02-15 00:00:00,0.06424466487902597,0.06424466487902597,0.06424466487902597,0.007962388101548848,-0.02321758418767909,-0.02321758418767909,-0.02321758418767909,-0.06853534889369234,-0.06853534889369234,-0.06853534889369234,0.07194369335039,0.07194369335039,0.07194369335039,0.06086595459247424,0.01839703929457599,0.02283162960338198,0.04947613197686328,0.033862239602725455,0.11906745705415886,0.05386556617590254,0.005499048601163044,0.059254918967711255,-0.03625054886495415
1868-03-16 12:00:00,0.06487337085502673,0.06487337085502673,0.06487337085502673,0.007915778099354516,-0.024101536616569774,-0.024101536616569774,-0.024101536616569774,-0.06614220980493452,-0.06614220980493452,-0.06614220980493452,0.07188676493072706,0.07188676493072706,0.07188676493072706,0.061496153299454195,0.02202066747544696,0.021857245758284922,0.05193917183688891,0.03319524200991827,0.11928273049772121,0.05393220141366726,0.00558833024174253,0.06026614968652832,-0.03691818166920105
1868-04-16 00:00:00,0.06528751388618209,0.06528751388618209,0.06528751388618209,0.007048432656587286,-0.0228974785017634,-0.0228974785017634,-0.0228974785017634,-0.06550032543462407,-0.06550032543462407,-0.06550032543462407,0.07296078028001413,0.07296078028001413,0.07296078028001413,0.06451641284354252,0.024849016892094275,0.020447689908555115,0.054238696578932634,0.03243274530994166,0.11916696496460423,0.052583156400415255,0.005567923158811775,0.06270294441562214,-0.03817971349089362
1868-05-16 12:00:00,0.06643825267680654,0.06643825267680654,0.06643825267680654,0.007878010780204173,-0.02148140340513412,-0.02148140340513412,-0.02148140340513412,-0.06261189083726842,-0.06261189083726842,-0.06261189083726842,0.07304117528367964,0.07304117528367964,0.07304117528367964,0.06597390774978606,0.027277227433627378,0.020729787681734516,0.05656498142913478,0.031054039925399006,0.12008306441573495,0.05243097158422832,0.006766284298641286,0.06353440311811008,-0.03785149540917369
1868-06-16 00:00:00,0.06681407401213875,0.06681407401213875,0.06681407401213875,0.007580128579561082,-0.022056752011668124,-0.022056752011668124,-0.022056752011668124,-0.05907930091342166,-0.05907930091342166,-0.05907930091342166,0.07307487252567503,0.07307487252567503,0.07307487252567503,0.06761339300448152,0.02818961629336414,0.020881477694648726,0.05752641348608189,0.03005668401510988,0.11948537120570629,0.052880546840352594,0.007571204474195999,0.06452113013503814,-0.03723340345653057
1868-07-16 12:00:00,0.06811107737318688,0.06811107737318688,0.06811107737318688,0.00666258603415173,-0.021355832199861643,-0.021355832199861643,-0.021355832199861643,-0.05620307867990088,-0.05620307867990088,-0.05620307867990088,0.07371061100994845,0.07371061100994845,0.07371061100994845,0.06856514363294887,0.02907001289391668,0.0203896868354254,0.05826368474564845,0.031549606528082565,0.11909568206534521,0.05337481596023821,0.006898007586718791,0.06529714838428878,-0.035939063327399386
1868-08-16 12:00:00,0.06970521580456221,0.06970521580456221,0.06970521580456221,0.004920943343013562,-0.02164494812086275,-0.02164494812086275,-0.02164494812086275,-0.05565816667258356,-0.05565816667258356,-0.05565816667258356,0.07397887740930287,0.07397887740930287,0.07397887740930287,0.06931068355050793,0.030373105336431176,0.019375114870252473,0.059286840342614035,0.03208322223413518,0.11849882316231586,0.05159169976640688,0.00670712767775233,0.06724335428696974,-0.034335952605921705
1868-09-16 00:00:00,0.07061708187622458,0.07061708187622458,0.07061708187622458,0.004702810184377881,-0.021790295915496454,-0.021790295915496454,-0.021790295915496454,-0.05503721395170468,-0.05503721395170468,-0.05503721395170468,0.07393987613838818,0.07393987613838818,0.07393987613838818,0.07004781642134598,0.031230355515820683,0.019038410567835486,0.06004982934849821,0.03180981535308949,0.11830373129376,0.04934126912750235,0.007903748203190968,0.0678742185084919,-0.033497933558236784
1868-10-16 12:00:00,0.0713550946717767,0.0713550946717767,0.0713550946717767,0.0033601236343985858,-0.02225730595708863,-0.02225730595708863,-0.02225730595708863,-0.054313709198028685,-0.054313709198028685,-0.054313709198028685,0.07457068922299209,0.07457068922299209,0.07457068922299209,0.07077099321767359,0.03181734697217185,0.01767159900101234,0.06001402496042279,0.03216342878796752,0.11855848390497385,0.04916106211402962,0.008940991992924788,0.06886186697851286,-0.03260679719318039
1868-11-16 00:00:00,0.07200399822237387,0.07200399822237387,0.07200399822237387,0.0014703872844307852,-0.023099102149608086,-0.023099102149608086,-0.023099102149608086,-0.05327937953372081,-0.05327937953372081,-0.05327937953372081,0.07552894066747887,0.07552894066747887,0.07552894066747887,0.072302267954858,0.03239758201807798,0.018239461614375094,0.06057647965687896,0.03241614975403474,0.1181056532642169,0.04919795184089111,0.009066940011379643,0.07144235882569466,-0.03113568434757923
1868-12-16 12:00:00,0.07325199624136332,0.07325199624136332,0.07325199624136332,-0.0012160485576570086,-0.02390900032621038,-0.02390900032621038,-0.02390900032621038,-0.05091831205384807,-0.05091831205384807,-0.05091831205384807,0.07556717023463501,0.07556717023463501,0.07556717023463501,0.07331656152509466,0.0336739055558418,0.017943097153258473,0.0606293963030699,0.03336571314535727,0.11795026759230774,0.047481420576935565,0.010348609497616224,0.07572361982759901,-0.029596976855120024
1869-01-16 12:00:00,0.07487968872193515,0.07487968872193515,0.07487968872193515,-0.004311350014217888,-0.02355829568893147,-0.02355829568893147,-0.02355829568893147,-0.04927131316754038,-0.04927131316754038,-0.04927131316754038,0.07590936491916432,0.07590936491916432,0.07590936491916432,0.076242916377502,0.033384016792769464,0.015815780092914622,0.061022820326220285,0.034063876312667433,0.11812685409704712,0.047756538971457964,0.011179015816772402,0.0766411513366961,-0.029441296947917313
1869-02-15 00:00:00,0.07469572380731909,0.07469572380731909,0.07469572380731909,-0.006721693268035978,-0.025526964176738432,-0.025526964176738432,-0.025526964176738432,-0.0461259378958907,-0.0461259378958907,-0.0461259378958907,0.07567999616332723,0.07567999616332723,0.07567999616332723,0.07844844703435333,0.03308996508848902,0.015311895867702674,0.06282001218538369,0.03645615819527066,0.11823851371297801,0.04784323263019345,0.013266033244934524,0.07851232876283162,-0.027248047392217718
1869-03-16 12:00:00,0.07471313932294119,0.07471313932294119,0.07471313932294119,-0.008980596659230145,-0.02666170056431601,-0.02666170056431601,-0.02666170056431601,-0.04332123701612976,-0.04332123701612976,-0.04332123701612976,0.07478783414516552,0.07478783414516552,0.07478783414516552,0.07808629166406457,0.0327217333318103,0.015063277095196526,0.06293269716816141,0.038096663324214575,0.11812043859181452,0.04603449626853736,0.014490046807401787,0.08150457569941073,-0.02638306648453342
1869-04-16 00:00:00,0.07584258733333774,0.07584258733333774,0.07584258733333774,-0.010140820410863208,-0.026673911708518006,-0.026673911708518006,-0.026673911708518006,-0.041534049333198673,-0.041534049333198673,-0.041534049333198673,0.07237563549289613,0.07237563549289613,0.07237563549289613,0.0787284509455868,0.03289416011992425,0.014399104439677046,0.06183213471124939,0.03965176716986581,0.11881219199278353,0.04404868055508734,0.01586180574135246,0.08434973497401993,-0.024626926134625884
1869-05-16 12:00:00,0.07611490796322044,0.07611490796322044,0.07611490796322044,-0.012727376895524618,-0.02785795621390458,-0.02785795621390458,-0.02785795621390458,-0.04161668735012256,-0.04161668735012256,-0.04161668735012256,0.0711612213997879,0.0711612213997879,0.0711612213997879,0.07995028318231807,0.032172930096141764,0.014668620476669976,0.06119467502670683,0.040466190699757,0.11943948558213482,0.04295832674261651,0.017098809850604132,0.08474678369292003,-0.02359632042843766
1869-06-16 00:00:00,0.07629853245446938,0.07629853245446938,0.07629853245446938,-0.014531456428530494,-0.02869495687991493,-0.02869495687991493,-0.02869495687991493,-0.04066788161478172,-0.04066788161478172,-0.04066788161478172,0.0712017506527348,0.0712017506527348,0.0712017506527348,0.08042135680946554,0.03251111345554539,0.0147827176729038,0.061901949781680086,0.0412609061814185,0.11947505938743437,0.04356937680932494,0.01647993373876512,0.08675185822923955,-0.021598734720020947
1869-07-16 12:00:00,0.07698981242479022,0.07698981242479022,0.07698981242479022,-0.016618470461527104,-0.028827773756057457,-0.028827773756057457,-0.028827773756057457,-0.04099319907153713,-0.04099319907153713,-0.04099319907153713,0.0696817210293041,0.0696817210293041,0.0696817210293041,0.0814246866949098,0.03190243614012166,0.014420146599568777,0.06221425776893739,0.04131583244608758,0.11901654978381657,0.04312140230066864,0.016535873676540074,0.08720519257319619,-0.02099785046612155
1869-08-16 12:00:00,0.07823483612670283,0.07823483612670283,0.07823483612670283,-0.01720679055540515,-0.029431374307882643,-0.029431374307882643,-0.029431374307882643,-0.041368327936926144,-0.041368327936926144,-0.041368327936926144,0.06914684945408946,0.06914684945408946,0.06914684945408946,0.08227680463694137,0.031431728745808366,0.013382188124993396,0.06356661142853971,0.04214787487024836,0.11826271965565477,0.04338027250750211,0.01832561631565023,0.08749178223519465,-0.02086014847677736
1869-09-16 00:00:00,0.07742521684113891,0.07742521684113891,0.07742521684113891,-0.017574644840094796,-0.030715717482855353,-0.030715717482855353,-0.030715717482855353,-0.040775393734977426,-0.040775393734977426,-0.040775393734977426,0.06908436669194652,0.06908436669194652,0.06908436669194652,0.08311848677253954,0.03070927254555566,0.01327598342737062,0.06427754447506094,0.04211689168380867,0.1184195261490468,0.043090004119519895,0.020256433686380384,0.08769624397606843,-0.02078189655098844
1869-10-16 12:00:00,0.07761526219515294,0.07761526219515294,0.07761526219515294,-0.01883403841073369,-0.030962834784423403,-0.030962834784423403,-0.030962834784423403,-0.0403010800311949,-0.0403010800311949,-0.0403010800311949,0.06934519463556986,0.06934519463556986,0.06934519463556986,0.08315181984316405,0.03082571208286424,0.014361724865055218,0.06378395460789885,0.04166309510474283,0.1171047719093752,0.04312996956918743,0.020632850334300675,0.08957833375091155,-0.02069560557371209
1869-11-16 00:00:00,0.07745485902455608,0.07745485902455608,0.07745485902455608,-0.01916941451513594,-0.02877863807961655,-0.02877863807961655,-0.02877863807961655,-0.03998911061406929,-0.03998911061406929,-0.03998911061406929,0.06901196872245734,0.06901196872245734,0.06901196872245734,0.0827989248234644,0.032020530702650755,0.01505325792541612,0.06468920733599196,0.04157894060292809,0.11649406966779784,0.04339096533076751,0.021564153883331015,0.08956463849833819,-0.020291907473605875
1869-12-16 12:00:00,0.07865388150564077,0.07865388150564077,0.07865388150564077,-0.020697932979055384,-0.026506408381195713,-0.026506408381195713,-0.026506408381195713,-0.03825018638863493,-0.03825018638863493,-0.03825018638863493,0.06900816941478473,0.06900816941478473,0.06900816941478473,0.08096621089416374,0.03217690227168835,0.015403234276713107,0.06577667669560844,0.04232993593770568,0.11464740942070009,0.043881775907088874,0.020606258172784445,0.08988956951563078,-0.0206816409838531
1870-01-16 12:00:00,0.07863830792425214,0.07863830792425214,0.07863830792425214,-0.023445575834407605,-0.023824895530423853,-0.023824895530423853,-0.023824895530423853,-0.03757686222678487,-0.03757686222678487,-0.03757686222678487,0.06897040328548698,0.06897040328548698,0.06897040328548698,0.07939922624515296,0.03276326426938046,0.01665247434182267,0.06640229166601846,0.04189133657292009,0.11385126990084633,0.0443634249710198,0.02110222013699925,0.09117196918237601,-0.020351578165356442
1870-02-15 00:00:00,0.07818640315061552,0.07818640315061552,0.07818640315061552,-0.025141523675754486,-0.01959540917645531,-0.01959540917645531,-0.01959540917645531,-0.03790582976618755,-0.03790582976618755,-0.03790582976618755,0.0689678886476699,0.0689678886476699,0.0689678886476699,0.07792921407173263,0.0307983578581549,0.015483618041731024,0.06561739020421366,0.043205260309711474,0.11159237014799382,0.04571809076597925,0.021661610842499356,0.0912803587479002,-0.02043597954060393
1870-03-16 12:00:00,0.07797245267946783,0.07797245267946783,0.07797245267946783,-0.02569221725221785,-0.01622487008238025,-0.01622487008238025,-0.01622487008238025,-0.03689288852430129,-0.03689288852430129,-0.03689288852430129,0.0695230174332437,0.0695230174332437,0.0695230174332437,0.07769430892275793,0.0317197549778669,0.016177683649302565,0.06479686352938714,0.04301307524559211,0.11031275506533192,0.04604643230659159,0.021072130770630793,0.09166264570882561,-0.02160294391238414
1870-04-16 00:00:00,0.07716206635805492,0.07716206635805492,0.07716206635805492,-0.026346767473367075,-0.013838384833259217,-0.013838384833259217,-0.013838384833259217,-0.03680043784478239,-0.03680043784478239,-0.03680043784478239,0.07048960991735384,0.07048960991735384,0.07048960991735384,0.07722957374615737,0.029501751747914303,0.01566649995503179,0.0643599257464615,0.042856693446620873,0.10869895295333526,0.047319366236097456,0.021573061544279664,0.09384621709084111,-0.021347790237459207
1870-05-16 12:00:00,0.07669036034353217,0.07669036034353217,0.07669036034353217,-0.024898357794283517,-0.011036934080057629,-0.011036934080057629,-0.011036934080057629,-0.037302672642154276,-0.037302672642154276,-0.037302672642154276,0.0707187423276037,0.0707187423276037,0.0707187423276037,0.0760234157000904,0.02913744893818517,0.015356249325816407,0.06392204869232453,0.04242134050818317,0.10721490624585901,0.04863361551991569,0.02159264649673934,0.09432560926923633,-0.021184791231487074
1870-06-16 00:00:00,0.07658337964429927,0.07658337964429927,0.07658337964429927,-0.024551624173298116,-0.009439721030525542,-0.009439721030525542,-0.009439721030525542,-0.03684575702962221,-0.03684575702962221,-0.03684575702962221,0.07074861737668978,0.07074861737668978,0.07074861737668978,0.07557989071610839,0.029597245162899338,0.014964380816511162,0.06332015611502868,0.04228488983472119,0.10492242693591956,0.048666852166838956,0.021034930075378117,0.0947785199689117,-0.021728398822506514
1870-07-16 12:00:00,0.07666544410545957,0.07666544410545957,0.07666544410545957,-0.02473459251633893,-0.008019696573607385,-0.008019696573607385,-0.008019696573607385,-0.036682076313514736,-0.036682076313514736,-0.036682076313514736,0.0707503274106062,0.0707503274106062,0.0707503274106062,0.07481189187113296,0.028838655362793966,0.014177765525992687,0.06322777298088529,0.041978822011057085,0.103292572755421,0.04796531988817776,0.020472004277580187,0.09498183630441943,-0.02270856323363546
1870-08-16 12:00:00,0.07742880114408308,0.07742880114408308,0.07742880114408308,-0.024592978855523504,-0.006875455511279683,-0.006875455511279683,-0.006875455511279683,-0.03636189991011633,-0.03636189991011633,-0.03636189991011633,0.07068454913672753,0.07068454913672753,0.07068454913672753,0.07422289742682579,0.027778406154963402,0.013283612364729436,0.06304600437586293,0.042525769620620935,0.10115002217801793,0.0475177308345207,0.019854858309132577,0.09516085024332525,-0.023692318510170906
1870-09-16 00:00:00,0.07732733547800569,0.07732733547800569,0.07732733547800569,-0.025150584377847927,-0.004656063319633574,-0.004656063319633574,-0.004656063319633574,-0.035005393969263325,-0.035005393969263325,-0.035005393969263325,0.07178794197328836,0.07178794197328836,0.07178794197328836,0.07298321320132052,0.026298265363130704,0.013228245760451784,0.06289672758869452,0.043350681641966086,0.09940208042855024,0.047387498745250646,0.01972867695086696,0.09571758149433454,-0.023721775610981172
1870-10-16 12:00:00,0.07795523457370261,0.07795523457370261,0.07795523457370261,-0.025311904011898416,-0.0031274321900644016,-0.0031274321900644016,-0.0031274321900644016,-0.033573492339865396,-0.033573492339865396,-0.033573492339865396,0.07056670195869615,0.07056670195869615,0.07056670195869615,0.07290507430326301,0.025522272919208198,0.013678458320013931,0.062472550733051926,0.04384704336374199,0.09857827810447735,0.04785691304877109,0.019373034629916693,0.09603272928592238,-0.024752286942341092
1870-11-16 00:00:00,0.07714693893928816,0.07714693893928816,0.07714693893928816,-0.025326778298056497,-0.002038638653021015,-0.002038638653021015,-0.002038638653021015,-0.032219040207529304,-0.032219040207529304,-0.032219040207529304,0.06840706565902413,0.06840706565902413,0.06840706565902413,0.07307258275278107,0.024597792148978927,0.013948698632209044,0.06247690712270047,0.0452886426530623,0.09704250077552175,0.04892733946304588,0.019768760591113002,0.09665158476714761,-0.025116411414257793
1870-12-16 12:00:00,0.0768118961327327,0.0768118961327327,0.0768118961327327,-0.025658645176893202,-0.000769845981809425,-0.000769845981809425,-0.000769845981809425,-0.029900948943124443,-0.029900948943124443,-0.029900948943124443,0.06715397818531675,0.06715397818531675,0.06715397818531675,0.07222632532147344,0.023476993386836398,0.013424837869068304,0.06246233156042038,0.046337117955917266,0.0961213799190574,0.04917584992889961,0.020309276514119765,0.0974326368222215,-0.025036650783990665
1871-01-16 12:00:00,0.07673347401064537,0.07673347401064537,0.07673347401064537,-0.025100705811012366,-0.00032013275945933135,-0.00032013275945933135,-0.00032013275945933135,-0.027915519556706177,-0.027915519556706177,-0.027915519556706177,0.06707293971900086,0.06707293971900086,0.06707293971900086,0.07093763556236847,0.022048945058996357,0.014395979967969433,0.0619889046565009,0.0464812059170356,0.09459210043638322,0.0493505752218122,0.020322645575397993,0.09892512871503646,-0.024645938902695973
1871-02-15 00:00:00,0.07697106619222065,0.07697106619222065,0.07697106619222065,-0.024198819092331784,0.0003384460807806041,0.0003384460807806041,0.0003384460807806041,-0.02578899358982554,-0.02578899358982554,-0.02578899358982554,0.06647484337140004,0.06647484337140004,0.06647484337140004,0.06877169509461065,0.021814290403778122,0.015653488739081213,0.062152780056861444,0.04670186692117279,0.0917655913643614,0.05018495875799094,0.019577615446723467,0.1006697775791461,-0.023712628697295676
1871-03-16 12:00:00,0.07740036377823595,0.07740036377823595,0.07740036377823595,-0.023593014931448407,0.0012020278805818425,0.0012020278805818425,0.0012020278805818425,-0.02399827205493518,-0.02399827205493518,-0.02399827205493518,0.06694283995719795,0.06694283995719795,0.06694283995719795,0.06726525514640827,0.019853253989198787,0.016934945715376414,0.06106323668453939,0.04733953974109658,0.08989134902860438,0.05286204968354274,0.01847908236695659,0.1006980786826522,-0.022605543707717148
1871-04-16 00:00:00,0.07979128194623589,0.07979128194623589,0.07979128194623589,-0.022788094342718303,0.0027665431352867625,0.0027665431352867625,0.0027665431352867625,-0.022274552449476914,-0.022274552449476914,-0.022274552449476914,0.0675984402399287,0.0675984402399287,0.0675984402399287,0.06746584665828219,0.017864099447491337,0.018355368309850916,0.06045822518349766,0.04852459148814461,0.08725626287018949,0.05352553968447727,0.016314235694764534,0.10203646589476278,-0.02162746988294894
1871-05-16 12:00:00,0.08059337950836418,0.08059337950836418,0.08059337950836418,-0.022091456208982882,0.004530510587629996,0.004530510587629996,0.004530510587629996,-0.021021003499547202,-0.021021003499547202,-0.021021003499547202,0.06791493782434017,0.06791493782434017,0.06791493782434017,0.06691080941803733,0.01663650855924222,0.01908811204462708,0.060914941697924975,0.050093446594593874,0.08435973837284887,0.054657821787017724,0.014853635389192259,0.10355807913968178,-0.022615127603145643
1871-06-16 00:00:00,0.08219728753643499,0.08219728753643499,0.08219728753643499,-0.021076770818666782,0.005177794785050812,0.005177794785050812,0.005177794785050812,-0.02050033430201263,-0.02050033430201263,-0.02050033430201263,0.06791732884787104,0.06791732884787104,0.06791732884787104,0.06579124978974112,0.01491430118957832,0.01980297001274991,0.06084479224990034,0.05142255422159276,0.08196568797328443,0.05510946551368268,0.014482204980538664,0.10436387878441854,-0.023522344407195087
1871-07-16 12:00:00,0.08335891192730761,0.08335891192730761,0.08335891192730761,-0.020045049294605377,0.005740323500697523,0.005740323500697523,0.005740323500697523,-0.020287820960080437,-0.020287820960080437,-0.020287820960080437,0.06767197527453585,0.06767197527453585,0.06767197527453585,0.06610621566467927,0.013194662281393477,0.019409185541437068,0.060334802011811677,0.051287343193069525,0.07975681448852327,0.05520787411513813,0.013276951122721432,0.10402930204652587,-0.023067354113860718
1871-08-16 12:00:00,0.0854029684426853,0.0854029684426853,0.0854029684426853,-0.019649259684878472,0.006425516227657842,0.006425516227657842,0.006425516227657842,-0.019933790575347863,-0.019933790575347863,-0.019933790575347863,0.0673489763271263,0.0673489763271263,0.0673489763271263,0.06556126515080317,0.01180647429684806,0.019558403174951878,0.06004961605768197,0.05077691868088886,0.07891712925360679,0.05515923345627106,0.012187760976790685,0.10488540670467164,-0.022510370495314666
1871-09-16 00:00:00,0.08700629791828642,0.08700629791828642,0.08700629791828642,-0.019049698302188507,0.008099649400374649,0.008099649400374649,0.008099649400374649,-0.018885806012836546,-0.018885806012836546,-0.018885806012836546,0.06789095396356189,0.06789095396356189,0.06789095396356189,0.06416808577366026,0.011044369518782087,0.021229736050816683,0.059798754780130754,0.05138281937701663,0.07781115746952097,0.054854780233525226,0.011028145838939452,0.10632792207627659,-0.022746704626064467
1871-10-16 12:00:00,0.08891387662575502,0.08891387662575502,0.08891387662575502,-0.018413028174298535,0.009419655752351966,0.009419655752351966,0.009419655752351966,-0.018370719260163308,-0.018370719260163308,-0.018370719260163308,0.06789668145015047,0.06789668145015047,0.06789668145015047,0.06430428383088511,0.011712058410267663,0.021692341611827242,0.05954658971455278,0.052470333165195865,0.07592538387189075,0.05527725829137751,0.01067917502998507,0.10629832326931847,-0.02139421711819433
1871-11-16 00:00:00,0.09147881580525521,0.09147881580525521,0.09147881580525521,-0.018429872529061697,0.011681954125325689,0.011681954125325689,0.011681954125325689,-0.01908134903221305,-0.01908134903221305,-0.01908134903221305,0.06675282449444306,0.06675282449444306,0.06675282449444306,0.06274753386951465,0.012265054508514813,0.02282523689507722,0.05933078949350398,0.05325603413251016,0.07532947010208062,0.056508114057764895,0.010400507698997549,0.10565482052717788,-0.0200590807173261
1871-12-16 12:00:00,0.09407791220478856,0.09407791220478856,0.09407791220478856,-0.01906963828501015,0.0145643575186007,0.0145643575186007,0.0145643575186007,-0.018435410911936855,-0.018435410911936855,-0.018435410911936855,0.06600017058074409,0.06600017058074409,0.06600017058074409,0.061534336645424285,0.01317191521861692,0.022662204481349355,0.05948524655490317,0.053688641281658296,0.0747122580137199,0.056795365673152055,0.008736128755771707,0.10540024306417309,-0.019319428869199365
1872-01-16 12:00:00,0.09685077480676346,0.09685077480676346,0.09685077480676346,-0.019084943239239274,0.016642682980364754,0.016642682980364754,0.016642682980364754,-0.01872353087403056,-0.01872353087403056,-0.01872353087403056,0.06460118950302013,0.06460118950302013,0.06460118950302013,0.060357164968307585,0.014306856780276433,0.02157787593487536,0.059301627764593454,0.05441252406241214,0.07303326562912128,0.058175021155480997,0.00797571566199764,0.10512426900985901,-0.017136274632321858
1872-02-15 00:00:00,0.09857466884899016,0.09857466884899016,0.09857466884899016,-0.0200419661070408,0.018003077279141876,0.018003077279141876,0.018003077279141876,-0.01942595666029495,-0.01942595666029495,-0.01942595666029495,0.0642798395560386,0.0642798395560386,0.0642798395560386,0.05918267555431077,0.0156934625947315,0.020272531787419487,0.05969031614041924,0.054542378746597585,0.07371127783443636,0.06004090398684359,0.0072476260400184365,0.10600547175833057,-0.016454263404415078
1872-03-16 12:00:00,0.1006171907560462,0.1006171907560462,0.1006171907560462,-0.019996773923707422,0.02168506157685286,0.02168506157685286,0.02168506157685286,-0.02118864692538575,-0.02118864692538575,-0.02118864692538575,0.06385730956717357,0.06385730956717357,0.06385730956717357,0.057369856277519914,0.016735997424595913,0.019202755613182156,0.059069103541715864,0.05595032609039142,0.07326365936960286,0.06170126290728912,0.007049597046316099,0.10703818568181352,-0.01622422163694305
1872-04-16 00:00:00,0.10110686811796417,0.10110686811796417,0.10110686811796417,-0.01900915476207743,0.0239250193894622,0.0239250193894622,0.0239250193894622,-0.019981315062676922,-0.019981315062676922,-0.019981315062676922,0.06342573191837886,0.06342573191837886,0.06342573191837886,0.05483716798089067,0.017221971641385635,0.020454975436407116,0.057967457125864756,0.05624372812947958,0.0732082537388107,0.06294418817821353,0.0075896499176055935,0.10834897654806662,-0.015140362256015531
1872-05-16 12:00:00,0.10265879919258249,0.10265879919258249,0.10265879919258249,-0.018684914140412918,0.02659864872448594,0.02659864872448594,0.02659864872448594,-0.01780720398174888,-0.01780720398174888,-0.01780720398174888,0.0628094420894738,0.0628094420894738,0.0628094420894738,0.05374027808934514,0.01773912634826213,0.02004042891166809,0.057952966930819846,0.057541006112424735,0.0735696236296486,0.0630006519769952,0.008814495978555926,0.10930457564732782,-0.0134905638111024
1872-06-16 00:00:00,0.1042168790007807,0.1042168790007807,0.1042168790007807,-0.01955042240187055,0.02800182048158509,0.02800182048158509,0.02800182048158509,-0.017674132821084734,-0.017674132821084734,-0.017674132821084734,0.06275430836578812,0.06275430836578812,0.06275430836578812,0.05437652870010652,0.017880705697708284,0.020168567856681106,0.05794060038726296,0.0587292663715561,0.07480166467971307,0.06362307491578865,0.009018109943451454,0.10941970596937552,-0.010252186630265689
1872-07-16 12:00:00,0.10640775255115642,0.10640775255115642,0.10640775255115642,-0.019419966914823304,0.03029110656856749,0.03029110656856749,0.03029110656856749,-0.01767371427442915,-0.01767371427442915,-0.01767371427442915,0.06260559304986657,0.06260559304986657,0.06260559304986657,0.05512209329814581,0.018971045730883655,0.021298662896558795,0.05766745823334129,0.05961839545338326,0.07591813115813888,0.06440139004332981,0.010375728514271761,0.11086154806497012,-0.007901213943648363
1872-08-16 12:00:00,0.10698741200922512,0.10698741200922512,0.10698741200922512,-0.019472608225082885,0.032787891195310455,0.032787891195310455,0.032787891195310455,-0.017605877431855297,-0.017605877431855297,-0.017605877431855297,0.0624295075305452,0.0624295075305452,0.0624295075305452,0.05565233300971499,0.02072530140406433,0.021380301953558955,0.05874328271377489,0.06122067980011726,0.07762093874827064,0.06333956304303356,0.011798800454675984,0.1123215469673975,-0.005811455064761617
1872-09-16 00:00:00,0.10646548171100605,0.10646548171100605,0.10646548171100605,-0.019444340009040436,0.03605805943124594,0.03605805943124594,0.03605805943124594,-0.01706509492433407,-0.01706509492433407,-0.01706509492433407,0.06294709533061252,0.06294709533061252,0.06294709533061252,0.05674126068503919,0.021032455507173607,0.021694243860235454,0.05842550980744861,0.06319601662053695,0.07891749100974745,0.06347703145585062,0.013280412824066919,0.11325857642309292,-0.0037917476522276654
